filename,folder,duration,rat,n_channels,sleep,maze,habituation,treatment,light,date_time,mapping
14092017_LSubRet1_+maze_trial_8_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S3,67.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:40:00,NOT_EXIST
14092017_LSubRet1_+maze_trial_8_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S4,71.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:43:01,NOT_EXIST
14092017_LSubRet1_+maze_trial_8_5.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S5,94.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:45:04,NOT_EXIST
14092017_LSubRet1_+maze_trial_8_6.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S6,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:50:01,NOT_EXIST
14092017_LSubRet1_+maze_trial_8_7.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S7,76.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:53:01,NOT_EXIST
14092017_LSubRet1_+maze_trial_8_8.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\14092017_8th\S8,97.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-14 11:58:05,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S1,68.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:29:04,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S2,90.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:32:03,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S3,93.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:35:00,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S4,75.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:37:05,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_5.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S5,80.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:40:01,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_6.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S6,63.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:42:05,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_7.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S7,62.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:44:05,NOT_EXIST
15092017_LSubRet1_+maze_trial_9_8.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\15092017_9th\S8,146.0,LSubRet1,32,0,tmaze,0,lesion,11.0,2017-09-15 15:46:05,NOT_EXIST
LSubRet1_+maze_habituation_1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\31082017_habituation\S1,188.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 11:49:01,NOT_EXIST
LSubRet1_+maze_habituation_1_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\31082017_habituation\S2,207.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 11:56:01,NOT_EXIST
LSubRet1_+maze_habituation_1_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\31082017_habituation\S3,247.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 12:03:02,NOT_EXIST
LSubRet1_+maze_habituation_1_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze\31082017_habituation\S4,305.0,LSubRet1,32,0,tmaze,1,lesion,11.0,2017-08-31 12:08:04,NOT_EXIST
29092017_LSubRet1_+maze down_1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze rotate\29092017\+ maze regular,600.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-29 15:45:02,NOT_EXIST
18092017_LSubRet1_+mazeup_1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\18092017\S1_+mazeup,600.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-18 11:44:04,NOT_EXIST
19092017_LSubRet1_+mazeup_2_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\19092017\S1_+mazeup,600.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-19 09:45:05,NOT_EXIST
19092017_LSubRet1_+mazedown_2_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\19092017\S2_+mazedown,600.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-19 13:48:05,NOT_EXIST
21092017_LSubRet1_+mazedown_3_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\21092017\S1_+mazedown,600.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-21 09:42:01,NOT_EXIST
21092017_LSubRet1_bigsqdown_3_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\21092017\S2_bigsqdown,900.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-21 12:43:04,NOT_EXIST
21092017_LSubRet3_smallsqdown_3_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\+maze_exploring\21092017\S3_smallsqdown,600.0,LSubRet3,32,0,,0,lesion,11.0,2017-09-21 16:38:00,NOT_EXIST
04092017_LSubRet1_bigsq_d2_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\04092017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-09-04 15:57:02,NOT_EXIST
07092017_LSubRet1_bigsq_d3_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\07092017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-09-07 14:25:03,NOT_EXIST
11092017_LSubRet1_bigsq_d4_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\11092017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-09-11 17:17:01,NOT_EXIST
13092017_LSubRet1_bigsq_d5_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\13092017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-09-13 15:22:03,NOT_EXIST
26092017_LSubRet1_bigsq_d6_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\26092017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-09-26 12:01:04,NOT_EXIST
31082017_LSubRet1_bigsq_d1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\big sq\31082017,120.0,LSubRet1,32,0,big_sq,0,lesion,11.0,2017-08-31 17:17:00,NOT_EXIST
13092017_LSubRet1_donut_d5_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\donut\13092017,120.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-13 14:56:00,NOT_EXIST
26092017_LSubRet1_donut_d6_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\donut\26092017,120.0,LSubRet1,32,0,,0,lesion,11.0,2017-09-26 11:39:03,NOT_EXIST
09102017_LSubRet1_spacue_1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\move spatial cue\S1_hab1,600.0,LSubRet1,32,0,movespatcue,0,lesion,11.0,2017-10-09 15:41:05,NOT_EXIST
09102017_LSubRet1_spacue_1_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\move spatial cue\S2_hab2,600.0,LSubRet1,32,0,movespatcue,0,lesion,11.0,2017-10-09 15:55:02,NOT_EXIST
09102017_LSubRet1_spacue_1_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\move spatial cue\S3_90deg,600.0,LSubRet1,32,0,movespatcue,0,lesion,11.0,2017-10-09 16:10:00,NOT_EXIST
09102017_LSubRet1_spacue_1_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\move spatial cue\S4_hab3,600.0,LSubRet1,32,0,movespatcue,0,lesion,11.0,2017-10-09 16:25:04,NOT_EXIST
09102017_LSubRet1_spacue_1_5.set,D:\SubRet_recordings_imaging\LSubRet1\recording\move spatial cue\S5_180deg,600.0,LSubRet1,32,0,movespatcue,0,lesion,11.0,2017-10-09 16:40:01,NOT_EXIST
04092017_LSubRet1_small sq_d2_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\04092017,120.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-09-04 15:34:05,NOT_EXIST
07092017_LSubRet1_small sq_d3_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\07092017,900.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-09-07 13:48:04,NOT_EXIST
11092017_LSubRet1_smallsq_d4_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\11092017,120.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-09-11 16:53:01,NOT_EXIST
13092017_LSubRet1_smallsq_d5_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\13092017,120.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-09-13 14:32:05,NOT_EXIST
26092017_LSubRet1_smallsq_d6_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\26092017,900.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-09-26 11:22:04,NOT_EXIST
31082017_LSubRet1_small sq_d1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq\31082017,120.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-31 16:53:02,NOT_EXIST
16082017_LSubRet1_smallsq_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\16082017\S1_habituation,600.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-16 12:41:00,NOT_EXIST
16082017_LSubRet1_smallsq_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\16082017\S2_habituation,300.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-16 13:32:04,NOT_EXIST
17082017_LSubRet1_smallsq_d2_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\17082017\S1_habituation,600.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-17 13:20:01,NOT_EXIST
18082017_LSubRet1_smallsq_d3_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\18082017,600.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-18 10:57:00,NOT_EXIST
23082017_LSubRet1_smallsq_d4_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\23082017,900.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-23 13:17:05,NOT_EXIST
24082017_LSubRet1_smallsq_d5_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\24082017,900.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-24 15:33:04,NOT_EXIST
25082017_LSubRet1_smallsq_d6_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\small sq_habituation\25082017,900.0,LSubRet1,32,0,small_sq,0,lesion,11.0,2017-08-25 14:14:05,NOT_EXIST
10102017_LSubRet1_WB_1_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_1,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 15:58:01,NOT_EXIST
10102017_LSubRet1_WB_1_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_2,300.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 16:05:05,NOT_EXIST
10102017_LSubRet1_WB_1_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_3,300.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 16:12:01,NOT_EXIST
10102017_LSubRet1_WB_1_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_4,300.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 16:19:05,NOT_EXIST
10102017_LSubRet1_WB_1_5.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_5,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 16:27:02,NOT_EXIST
10102017_LSubRet1_WB_1_6.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\10102017_day1\T1_6,300.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-10 16:35:04,NOT_EXIST
11102017_LSubRet1_WB_2_1.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_1,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:08:00,NOT_EXIST
11102017_LSubRet1_WB_2_2.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_2,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:16:02,NOT_EXIST
11102017_LSubRet1_WB_2_3.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_3,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:24:04,NOT_EXIST
11102017_LSubRet1_WB_2_4.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_4,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:40:05,NOT_EXIST
11102017_LSubRet1_WB_2_5.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_5,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:49:01,NOT_EXIST
11102017_LSubRet1_WB_2_6.set,D:\SubRet_recordings_imaging\LSubRet1\recording\WB task\11102017_day2\T2_6,301.0,LSubRet1,32,0,,0,lesion,11.0,2017-10-11 12:56:04,NOT_EXIST
01092017_LSubRet2_+maze_habituation_2_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\01092017_habituation\S1,216.0,LSubRet2,32,0,tmaze,1,lesion,11.0,2017-09-01 12:55:03,NOT_EXIST
01092017_LSubRet2_+maze_habituation_2_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\01092017_habituation\S2,213.0,LSubRet2,32,0,tmaze,1,lesion,11.0,2017-09-01 13:03:02,NOT_EXIST
01092017_LSubRet2_+maze_habituation_2_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\01092017_habituation\S3,198.0,LSubRet2,32,0,tmaze,1,lesion,11.0,2017-09-01 13:12:00,NOT_EXIST
01092017_LSubRet2_+maze_habituation_2_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\01092017_habituation\S4,219.0,LSubRet2,32,0,tmaze,1,lesion,11.0,2017-09-01 13:18:05,NOT_EXIST
04092017_LSubRet2_+maze_ses_1_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S1,106.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 11:50:02,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S2,113.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 11:54:03,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S3,88.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 11:58:02,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S4,69.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 12:00:05,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S5,66.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 12:04:00,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S6,77.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 12:06:03,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S7,63.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 12:09:04,NOT_EXIST
04092017_LSubRet2_+maze_trial_1_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\04092017_first trial\S8,80.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-04 12:12:04,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S1,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:03:00,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S2,87.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:05:02,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S3,62.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:08:01,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S4,90.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:14:00,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S5,87.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:17:05,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S6,71.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:22:05,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S7,63.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:25:00,NOT_EXIST
05092017_LSubRet2_+maze_trial_2_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\05092017_2nd trial\S8,65.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-05 13:28:00,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S1,99.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:00:05,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S2,78.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:04:03,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S3,74.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:07:02,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S4,71.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:10:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S5,97.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:13:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S6,158.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:16:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S7,82.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:21:02,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd\S8,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:25:03,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S1,99.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:00:05,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S2,78.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:04:03,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S3,74.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:07:02,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S4,71.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:10:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S5,97.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:13:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S6,158.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:16:04,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S7,82.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:21:02,NOT_EXIST
06092017_LSubRet2_+maze_trial_3_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\06092017_3rd t\S8,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-06 14:25:03,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S1,82.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:12:04,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S2,85.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:15:04,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S3,97.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:18:02,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S4,70.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:21:05,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S5,78.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:24:02,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S6,56.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:26:04,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S7,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:29:03,NOT_EXIST
07092017_LSubRet2_+maze_trial_4_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\07092017_4th\S8,95.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-07 10:32:00,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S1,82.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:24:02,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S2,60.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:27:01,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S3,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:29:02,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S4,64.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:31:04,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_5.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S5,57.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:35:05,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S6,67.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:38:05,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S7,72.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:40:05,NOT_EXIST
11092017_LSubRet2_+maze_trial_5_8.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\11092017_5th\S8,68.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-11 14:43:00,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_1.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S1,79.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 11:42:00,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_2.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S2,84.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 11:45:02,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_3.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S3,79.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 11:48:03,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_4.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S4,92.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 11:51:02,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_6.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S6,111.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 11:57:02,NOT_EXIST
12092017_LSubRet2_+maze_trial_6_7.set,D:\SubRet_recordings_imaging\LSubRet2\recording\+maze\12092017_6th\S7,78.0,LSubRet2,32,0,tmaze,0,lesion,11.0,2017-09-12 12:00:01,NOT_EXIST
